"true_N","true_ICC","true_AR1","true_event_rate","signal_mode","n_events","actual_event_rate","regen","empirical_icc","empirical_ar1","naive_mean","naive_sd","s10_mean","s10_sd","s5_mean","loco_auroc","true_auroc","optimism_naive_true","resid_s10_true","resid_s5_true","resid_loco_true","optimism_naive_loco","dev_s10_loco","fit_status","folds_ok","flagged","naive_reps_valid","s10_reps_valid","s5_reps_valid","loco_valid"
50,0.5,0.8,0.2,"controlled",5,0.1,0,0.566160671015899,0.729140403921781,0.865777777777778,0.00281091347570524,0.602222222222222,0.0343147698426681,0.576,0.613333333333333,0.545648874253677,0.320128903524101,0.0565733479685453,0.030351125746323,0.0676844590796564,0.252444444444444,-0.0111111111111111,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",7,0.14,0,0.529428850025226,0.744129416813904,0.938538205980066,0.00175098430795592,0.622591362126246,0.0274497158535188,0.593023255813953,0.604651162790698,0.558031906755076,0.38050629922499,0.0645594553711697,0.0349913490588774,0.0466192560356216,0.333887043189369,0.0179401993355481,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",6,0.12,0,0.529428850025226,0.744129416813904,0.95,0.00159710992937792,0.556439393939394,0.0651801381804545,0.611742424242424,0.465909090909091,0.50709227973654,0.44290772026346,0.0493471142028542,0.104650144505884,-0.0411831888274489,0.484090909090909,0.0905303030303031,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",10,0.2,0,0.614862331558441,0.743762195561145,0.84,0.00166666666666667,0.65275,0.0218724204828313,0.647,0.6475,0.630425347222222,0.209574652777778,0.0223246527777778,0.0165746527777778,0.0170746527777778,0.1925,0.00525000000000009,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",10,0.2,0,0.614862331558441,0.743762195561145,0.84,0.00166666666666667,0.65275,0.0218724204828313,0.647,0.6475,0.610969973231775,0.229030026768225,0.0417800267682255,0.0360300267682254,0.0365300267682254,0.1925,0.00525000000000009,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",11,0.22,0,0.542702899668298,0.739779566064074,0.780652680652681,0.00256527956786626,0.528205128205128,0.0400015817418697,0.544055944055944,0.494172494172494,0.594351282003024,0.186301398649657,-0.0661461537978957,-0.0502953379470799,-0.10017878783053,0.286480186480186,0.034032634032634,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",11,0.22,0,0.542702899668298,0.739779566064074,0.780652680652681,0.00256527956786626,0.528205128205128,0.0400015817418697,0.544055944055944,0.494172494172494,0.573631390121987,0.207021290530693,-0.0454262619168592,-0.0295754460660433,-0.0794588959494932,0.286480186480186,0.034032634032634,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",10,0.2,0,0.558723691866112,0.758769137452263,0.692,0.00258198889747161,0.61525,0.0455590276454623,0.608,0.64,0.525844674515043,0.166155325484957,0.0894053254849573,0.0821553254849573,0.114155325484957,0.0519999999999999,-0.02475,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",10,0.2,0,0.558723691866112,0.758769137452263,0.692,0.00258198889747161,0.61525,0.0455590276454623,0.608,0.64,0.527195498676081,0.164804501323919,0.0880545013239188,0.0808045013239188,0.112804501323919,0.0519999999999999,-0.02475,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",7,0.14,0,0.584523487473042,0.743146793793354,0.609634551495017,0.00650461800911999,0.828571428571429,0.0320654902695085,0.790365448504983,0.837209302325581,0.5506796875,0.0589548639950166,0.277891741071429,0.239685761004983,0.286529614825581,-0.227574750830565,-0.00863787375415281,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",7,0.14,0,0.584523487473042,0.743146793793354,0.698671096345515,0.00471141691831287,0.569767441860465,0.0288461047123612,0.554152823920266,0.604651162790698,0.528902314318158,0.169768782027357,0.0408651275423075,0.0252505096021082,0.07574884847254,0.0940199335548173,-0.0348837209302325,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",9,0.18,0,0.545195956087787,0.729759867039651,0.821680216802168,0.00419835593084812,0.51869918699187,0.0258425395424588,0.551761517615176,0.51219512195122,0.6573658775652,0.164314339236968,-0.13866669057333,-0.105604359950024,-0.145170755613981,0.309485094850948,0.00650406504065038,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",9,0.18,0,0.545195956087787,0.729759867039651,0.821680216802168,0.00419835593084812,0.51869918699187,0.0258425395424588,0.551761517615176,0.51219512195122,0.627023443825676,0.194656772976492,-0.108324256833806,-0.0752619262105002,-0.114828321874457,0.309485094850948,0.00650406504065038,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",8,0.16,0,0.568655457417065,0.729391339450093,0.872619047619048,0.0012548720873684,0.675297619047619,0.0179916670123868,0.663392857142857,0.666666666666667,0.6035703125,0.269048735119048,0.0717273065476189,0.0598225446428571,0.0630963541666666,0.205952380952381,0.00863095238095235,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",8,0.16,0,0.568655457417065,0.729391339450093,0.836607142857143,0.0021960261528947,0.591369047619048,0.0255656128538826,0.573511904761905,0.583333333333333,0.550196341557313,0.28641080129983,0.0411727060617346,0.0233155632045917,0.0331369917760204,0.25327380952381,0.00803571428571426,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",8,0.16,0,0.531093942935349,0.733130416410722,0.753869047619048,0.00200877546937664,0.576785714285714,0.0386472082036987,0.56875,0.592261904761905,0.629035469780202,0.124833577838845,-0.0522497554944882,-0.0602854697802024,-0.0367735650182976,0.161607142857143,-0.0154761904761905,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",9,0.18,0,0.531093942935349,0.733130416410722,0.738211382113821,0.00318099672297364,0.581571815718157,0.0706134124505753,0.564769647696477,0.634146341463415,0.57824637904925,0.159965003064571,0.00332543666890728,-0.0134767313527729,0.0558999624141647,0.104065040650407,-0.0525745257452574,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",8,0.16,0,0.514731768929081,0.746553245411676,0.742857142857143,0.00349341604397995,0.580952380952381,0.0503866693928754,0.548809523809524,0.598214285714286,0.60791583691437,0.134941305942773,-0.0269634559619886,-0.0591063131048457,-0.00970155120008387,0.144642857142857,-0.0172619047619047,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",8,0.16,0,0.514731768929081,0.746553245411676,0.742857142857143,0.00349341604397995,0.580952380952381,0.0503866693928754,0.548809523809524,0.598214285714286,0.588194853035225,0.154662289821917,-0.00724247208284445,-0.0393853292257016,0.0100194326790602,0.144642857142857,-0.0172619047619047,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",14,0.28,0,0.591602420607699,0.733860305028144,0.721230158730159,0.003137180218421,0.565674603174603,0.0634813841327306,0.584325396825397,0.591269841269841,0.581313175988099,0.13991698274206,-0.0156385728134955,0.00301222083729824,0.00995666528174266,0.129960317460317,-0.0255952380952381,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",15,0.3,0,0.591602420607699,0.733860305028144,0.609333333333333,0.00395999139797145,0.743809523809524,0.0225955043165387,0.731047619047619,0.758095238095238,0.498760616627678,0.110572716705656,0.245048907181846,0.232287002419941,0.25933462146756,-0.148761904761905,-0.0142857142857142,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",9,0.18,0,0.549358213178715,0.72739334310065,0.755013550135501,0.00228529550870345,0.511653116531165,0.0542125852323225,0.549593495934959,0.452574525745257,0.608468338544727,0.146545211590774,-0.0968152220135619,-0.0588748426097678,-0.15589381279947,0.302439024390244,0.0590785907859078,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",11,0.22,0,0.549358213178715,0.72739334310065,0.743123543123543,0.000982836879617225,0.507925407925408,0.0392896648936332,0.548717948717949,0.545454545454545,0.571063498703527,0.172060044420016,-0.0631380907781188,-0.0223455499855781,-0.0256089532489814,0.197668997668998,-0.0375291375291374,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",11,0.22,0,0.546205599920565,0.727850440426682,0.88018648018648,0.00162985057990702,0.698135198135198,0.0294902248863222,0.705128205128205,0.713286713286713,0.636529813914379,0.243656666272101,0.0616053842208195,0.0685983912138265,0.0767568993723347,0.166899766899767,-0.0151515151515151,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",12,0.24,0,0.546205599920565,0.727850440426682,0.827850877192982,0.00155067276575999,0.61469298245614,0.0233014060686658,0.603508771929825,0.618421052631579,0.595657386732371,0.232193490460612,0.0190355957237698,0.00785138519745399,0.0227636658992084,0.209429824561403,-0.00372807017543864,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",7,0.14,0,0.553649823717608,0.740327219637169,0.849501661129568,0.00160480362637757,0.574750830564784,0.0265318904777651,0.582059800664452,0.564784053156146,0.524929011792996,0.324572649336572,0.0498218187717883,0.0571307888714561,0.0398550413631504,0.284717607973422,0.00996677740863783,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",7,0.14,0,0.553649823717608,0.740327219637169,0.849501661129568,0.00160480362637757,0.574750830564784,0.0265318904777651,0.582059800664452,0.564784053156146,0.513968076160203,0.335533584969365,0.0607827544045808,0.0680917245042486,0.050815976995943,0.284717607973422,0.00996677740863783,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",8,0.16,0,0.531436265136844,0.735968408088791,0.78125,0.00402978095468052,0.544940476190476,0.0463294712958913,0.542261904761905,0.571428571428571,0.615843168195316,0.165406831804684,-0.0709026920048403,-0.0735812634334118,-0.0444145967667451,0.209821428571429,-0.0264880952380953,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",9,0.18,0,0.531436265136844,0.735968408088791,0.795663956639566,0.00291319159830121,0.533062330623306,0.0362925595309876,0.556639566395664,0.5420054200542,0.568233416899031,0.227430539740536,-0.0351710862757243,-0.0115938505033666,-0.02622799684483,0.253658536585366,-0.00894308943089428,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",11,0.22,0,0.588828900250615,0.728822520590106,0.8004662004662,0.00250575221392342,0.515384615384615,0.0412974268333176,0.565034965034965,0.536130536130536,0.588194928563519,0.212271271902681,-0.072810313178904,-0.0231599635285542,-0.0520643924329832,0.264335664335664,-0.0207459207459207,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",12,0.24,0,0.588828900250615,0.728822520590106,0.808771929824561,0.00138696388603878,0.506578947368421,0.0413124887454526,0.554824561403509,0.478070175438596,0.561775795331213,0.246996134493348,-0.0551968479627919,-0.00695123392770414,-0.0837056198926164,0.330701754385965,0.0285087719298245,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",8,0.16,0,0.584171192166828,0.755495815279305,0.796428571428571,0.00425547829157289,0.544642857142857,0.0592752747868637,0.533630952380952,0.592261904761905,0.604900978500895,0.191527592927677,-0.0602581213580377,-0.0712700261199424,-0.01263907373899,0.204166666666667,-0.0476190476190477,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",9,0.18,0,0.584171192166828,0.755495815279305,0.804878048780488,0,0.529810298102981,0.0312209027258997,0.550406504065041,0.531165311653117,0.573194046859018,0.23168400192147,-0.0433837487560369,-0.0227875427939773,-0.0420287352059014,0.273712737127371,-0.00135501355013545,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",10,0.2,0,0.541270017995848,0.742110378962198,0.7715,0.00174801474695024,0.54225,0.0373506284343978,0.53925,0.485,0.641875379778606,0.129624620221394,-0.0996253797786055,-0.102625379778606,-0.156875379778605,0.2865,0.05725,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",10,0.2,0,0.541270017995848,0.742110378962198,0.7715,0.00174801474695024,0.54225,0.0373506284343978,0.53925,0.485,0.61707197212253,0.15442802787747,-0.0748219721225298,-0.0778219721225298,-0.13207197212253,0.2865,0.05725,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",10,0.2,0,0.575373461354508,0.730733274749773,0.82175,0.00120761472884915,0.602,0.0218517733834122,0.61275,0.61,0.5805828125,0.2411671875,0.0214171875,0.0321671875,0.0294171875,0.21175,-0.00800000000000001,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",10,0.2,0,0.575373461354508,0.730733274749773,0.82175,0.00120761472884915,0.602,0.0218517733834122,0.61275,0.61,0.5696765625,0.2520734375,0.0323234375,0.0430734375,0.0403234375,0.21175,-0.00800000000000001,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",6,0.12,0,0.555022864072934,0.741120976807028,0.916666666666667,0,0.748863636363636,0.00994994358830582,0.744318181818182,0.746212121212121,0.600641915463993,0.316024751202673,0.148221720899643,0.143676266354189,0.145570205748128,0.170454545454545,0.00265151515151518,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",5,0.1,0,0.555022864072934,0.741120976807028,0.804888888888889,0.00327939905498941,0.540444444444444,0.0313710481364537,0.510222222222222,0.582222222222222,0.569998335354688,0.234890553534201,-0.029553890910244,-0.0597761131324661,0.0122238868675338,0.222666666666667,-0.0417777777777778,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",7,0.14,0,0.518383068805257,0.760305818996839,0.912624584717608,0.00224235401232743,0.717940199335548,0.0229345526176814,0.725913621262458,0.717607973421927,0.664000657584555,0.248623927133053,0.0539395417509927,0.061912963677903,0.0536073158373715,0.195016611295681,0.000332225913621143,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",9,0.18,0,0.518383068805257,0.760305818996839,0.7420054200542,0.00114264775435172,0.604065040650406,0.0308051667773804,0.608943089430894,0.631436314363144,0.571900047147572,0.170105372906629,0.0321649935028345,0.0370430422833223,0.0595362672155717,0.110569105691057,-0.0273712737127372,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",15,0.3,0,0.579795778490136,0.741698639555472,0.806857142857143,0.000983614818084397,0.660190476190476,0.0312752392407982,0.664761904761905,0.67047619047619,0.672755758807588,0.134101384049555,-0.0125652826171119,-0.00799385404568331,-0.00227956833139764,0.136380952380952,-0.0102857142857142,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",14,0.28,0,0.579795778490136,0.741698639555472,0.8,0.0012548720873684,0.625,0.0267018905267015,0.614285714285714,0.625,0.629361038961039,0.170638961038961,-0.0043610389610389,-0.0150753246753246,-0.0043610389610389,0.175,0,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",13,0.26,0,0.586222610361752,0.748094042346579,0.841580041580042,0.00131487636597437,0.717879417879418,0.0205588907832003,0.712681912681913,0.706860706860707,0.627009733698294,0.214570307881748,0.0908696841811242,0.085672178983619,0.0798509731624132,0.134719334719335,0.011018711018711,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",14,0.28,0,0.586222610361752,0.748094042346579,0.849007936507936,0.0006274360436842,0.703373015873016,0.0309259428987783,0.716269841269841,0.712301587301587,0.597175321461177,0.251832615046759,0.106197694411839,0.119094519808664,0.11512626584041,0.136706349206349,-0.00892857142857151,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",9,0.18,0,0.520363861789988,0.738202059175561,0.877777777777778,0.00237288627580195,0.669918699186992,0.0171301916041678,0.636585365853659,0.663956639566396,0.661041260558804,0.216736517218973,0.00887743862818746,-0.0244558947051459,0.0029153790075912,0.213821138211382,0.00596205962059626,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",10,0.2,0,0.520363861789988,0.738202059175561,0.8115,0.00241522945769821,0.6165,0.01523883926755,0.59225,0.6125,0.616587148348272,0.194912851651728,-8.71483482723923e-05,-0.0243371483482724,-0.0040871483482724,0.199,0.004,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",9,0.18,0,0.560271391381278,0.746621403206302,0.906233062330623,0.00189486693436337,0.749322493224932,0.0245486508431819,0.730894308943089,0.745257452574526,0.636294073881405,0.269938988449218,0.113028419343527,0.0946002350616844,0.108963378693121,0.160975609756098,0.00406504065040658,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",12,0.24,0,0.560271391381278,0.746621403206302,0.67280701754386,0.00514819206481258,0.5875,0.0621340729259287,0.590570175438596,0.598684210526316,0.593102157330713,0.0797048602131469,-0.00560215733071268,-0.00253198189211623,0.00558205319560312,0.0741228070175438,-0.0111842105263158,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",6,0.12,0,0.59719825176062,0.742716908198058,0.965909090909091,0,0.846969696969697,0.0175136776610098,0.835984848484848,0.848484848484849,0.621412180495232,0.344496910413859,0.225557516474465,0.214572667989617,0.227072667989617,0.117424242424242,-0.00151515151515158,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",6,0.12,0,0.59719825176062,0.742716908198058,0.965909090909091,0,0.846969696969697,0.0175136776610098,0.835984848484848,0.848484848484849,0.599808507972869,0.366100582936222,0.247161188996828,0.236176340511979,0.24867634051198,0.117424242424242,-0.00151515151515158,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",12,0.24,0,0.591210713349524,0.748248318411865,0.871052631578947,0.00226490254164177,0.725,0.0182074781390125,0.720833333333333,0.703947368421053,0.6366742013261,0.234378430252847,0.0883257986738999,0.0841591320072332,0.0672731670949526,0.167105263157895,0.0210526315789473,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",12,0.24,0,0.591210713349524,0.748248318411865,0.827412280701754,0.00105931116565715,0.681798245614035,0.0174353981598013,0.666447368421053,0.675438596491228,0.60879294755877,0.218619333142984,0.0730052980552648,0.0576544208622823,0.0666456489324577,0.151973684210526,0.00635964912280707,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",8,0.16,0,0.532879590778102,0.746699697038404,0.864880952380952,0.00153689815325691,0.560119047619048,0.0898220224488696,0.575297619047619,0.422619047619048,0.608007363092499,0.256873589288454,-0.0478883154734512,-0.0327097440448798,-0.185388315473451,0.442261904761905,0.1375,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",8,0.16,0,0.532879590778102,0.746699697038404,0.864880952380952,0.00153689815325691,0.560119047619048,0.0898220224488696,0.575297619047619,0.422619047619048,0.587385077309138,0.277495875071815,-0.0272660296900903,-0.0120874582615189,-0.16476602969009,0.442261904761905,0.1375,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",11,0.22,0,0.610493331733333,0.730847879574421,0.813986013986014,0.00183871943530682,0.568065268065268,0.0262816995332259,0.575524475524475,0.566433566433566,0.616770713237606,0.197215300748408,-0.0487054451723381,-0.0412462377131306,-0.0503371468040397,0.247552447552448,0.00163170163170157,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",10,0.2,0,0.610493331733333,0.730847879574421,0.78125,0.00270030862433662,0.483,0.0325704364928279,0.5255,0.4975,0.57230854216003,0.20894145783997,-0.0893085421600305,-0.0468085421600305,-0.0748085421600305,0.28375,-0.0145,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",8,0.16,0,0.557598477012237,0.73517270659211,0.80952380952381,0.00243004934799918,0.556547619047619,0.00805956190936104,0.55922619047619,0.553571428571429,0.604084403952463,0.205439405571347,-0.0475367849048435,-0.0448582134762721,-0.0505129753810339,0.255952380952381,0.00297619047619047,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",8,0.16,0,0.557598477012237,0.73517270659211,0.80952380952381,0.00243004934799918,0.556547619047619,0.00805956190936104,0.55922619047619,0.553571428571429,0.589539178527228,0.219984630996582,-0.0329915594796086,-0.0303129880510372,-0.0359677499557991,0.255952380952381,0.00297619047619047,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",13,0.26,0,0.555316754770571,0.742888705943627,0.829106029106029,0.00236027531059273,0.619126819126819,0.0304100201239283,0.594594594594595,0.602910602910603,0.664172449659401,0.164933579446629,-0.0450456305325815,-0.069577855064806,-0.0612618467487976,0.226195426195426,0.0162162162162162,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",13,0.26,0,0.555316754770571,0.742888705943627,0.730769230769231,0.00224557889757721,0.509147609147609,0.0509668913251085,0.538669438669439,0.540540540540541,0.641389715608466,0.0893795151607653,-0.132242106460856,-0.102720276939027,-0.100849175067925,0.19022869022869,-0.0313929313929314,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",7,0.14,0,0.494119785608371,0.721727870380272,0.806976744186046,0.00105059058477352,0.515614617940199,0.0393967578194625,0.521594684385382,0.488372093023256,0.587323455863394,0.219653288322653,-0.0717088379231945,-0.0657287714780117,-0.0989513628401379,0.318604651162791,0.0272425249169435,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",6,0.12,0,0.494119785608371,0.721727870380272,0.792424242424242,0.0039121043901085,0.663636363636364,0.038413731050114,0.620075757575758,0.704545454545455,0.578179854172293,0.21424438825195,0.0854565094640708,0.0418959034034648,0.126365600373162,0.0878787878787879,-0.040909090909091,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",9,0.18,0,0.572274758964354,0.736178635000748,0.797289972899729,0.00114264775435172,0.43739837398374,0.0498592616026315,0.556368563685637,0.425474254742547,0.597809685535167,0.199480287364562,-0.160411311551427,-0.0414411218495301,-0.172335430792619,0.371815718157182,0.0119241192411924,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",9,0.18,0,0.572274758964354,0.736178635000748,0.797289972899729,0.00114264775435172,0.43739837398374,0.0498592616026315,0.556368563685637,0.425474254742547,0.580237705118486,0.217052267781243,-0.142839331134746,-0.0238691414328489,-0.154763450375938,0.371815718157182,0.0119241192411924,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",5,0.1,0,0.528798432044978,0.73099053280377,0.871111111111111,0.00419026240703142,0.526666666666667,0.072463982823085,0.516888888888889,0.586666666666667,0.573942363075091,0.29716874803602,-0.0472756964084244,-0.0570534741862022,0.0127243035915756,0.284444444444444,-0.0600000000000001,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",5,0.1,0,0.528798432044978,0.73099053280377,0.871111111111111,0.00419026240703142,0.526666666666667,0.072463982823085,0.516888888888889,0.586666666666667,0.557422601359512,0.313688509751599,-0.0307559346928453,-0.0405337124706231,0.0292440653071547,0.284444444444444,-0.0600000000000001,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",7,0.14,0,0.588914169283992,0.739953559119206,0.90531561461794,0.00175098430795592,0.661461794019934,0.0257555447751685,0.648837209302326,0.6578073089701,0.615239325183433,0.290076289434507,0.0462224688365003,0.0335978841188923,0.0425679837866664,0.247508305647841,0.0036544850498339,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",8,0.16,0,0.588914169283992,0.739953559119206,0.924107142857143,0.0015685901092105,0.720535714285714,0.0216192464678639,0.700892857142857,0.702380952380952,0.588953669567861,0.335153473289282,0.131582044717853,0.111939187574996,0.113427282813091,0.221726190476191,0.018154761904762,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",15,0.3,0,0.51750207324884,0.738471836095612,0.665333333333333,0.00324369264112884,0.701714285714286,0.0361425469310707,0.705142857142857,0.723809523809524,0.547376850773855,0.117956482559478,0.15433743494043,0.157766006369002,0.176432673035668,-0.0584761904761905,-0.0220952380952381,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",15,0.3,0,0.51750207324884,0.738471836095612,0.665333333333333,0.00324369264112884,0.701714285714286,0.0361425469310707,0.705142857142857,0.723809523809524,0.539479286762394,0.125854046570939,0.162234998951892,0.165663570380463,0.18433023704713,-0.0584761904761905,-0.0220952380952381,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",10,0.2,0,0.580115488492323,0.729783452898941,0.70675,0.0016873713942764,0.55725,0.0636445205811152,0.57425,0.605,0.586968944019621,0.119781055980379,-0.0297189440196211,-0.012718944019621,0.0180310559803789,0.10175,-0.04775,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",8,0.16,0,0.580115488492323,0.729783452898941,0.680654761904762,0.00245021607841836,0.709226190476191,0.0383981118999421,0.672023809523809,0.738095238095238,0.522311909838562,0.1583428520662,0.186914280637628,0.149711899685247,0.215783328256676,-0.0574404761904762,-0.0288690476190476,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",10,0.2,0,0.557222965453304,0.723240055567822,0.8355,0.00197202659436655,0.5395,0.0334124062121974,0.52925,0.52,0.596783286353838,0.238716713646162,-0.0572832863538385,-0.0675332863538385,-0.0767832863538385,0.3155,0.0195,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",11,0.22,0,0.557222965453304,0.723240055567822,0.777389277389277,0.0042911270463043,0.548018648018648,0.0452592114479516,0.545454545454545,0.58041958041958,0.574879999209058,0.20250927818022,-0.0268613511904097,-0.0294254537545122,0.00553958121052278,0.196969696969697,-0.0324009324009324,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",9,0.18,0,0.570777706086351,0.741110298124467,0.766937669376694,0.00127751902653397,0.570731707317073,0.0321975348291895,0.546341463414634,0.585365853658537,0.571848989159372,0.195088680217322,-0.00111728184229865,-0.0255075257447376,0.0135168644991648,0.181571815718157,-0.0146341463414634,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"controlled",9,0.18,0,0.570777706086351,0.741110298124467,0.766937669376694,0.00127751902653397,0.570731707317073,0.0321975348291895,0.546341463414634,0.585365853658537,0.553895325358152,0.213042344018541,0.0168363819589207,-0.00755386194351826,0.0314705283003841,0.181571815718157,-0.0146341463414634,"ok",TRUE,FALSE,10,10,10,TRUE
50,0.5,0.8,0.2,"baseline",11,0.22,0,0.552566501288424,0.733955461725432,0.718881118881119,0.00383810071024971,0.548251748251748,0.0349010897619389,0.548951048951049,0.538461538461538,0.549498358371126,0.169382760509993,-0.00124661011937799,-0.000547309420077302,-0.0110368199095878,0.18041958041958,0.00979020979020984,"ok",TRUE,FALSE,10,10,10,TRUE
